,,,,Jamaica Affected Exports to the USA (Top 100),,,
,,,,,,,
,,,,,,,
,HS,SITC,Country,DESCRIPTION,   Exports to USA (USD)   ,   Quantity  (KG) ,Affected
,21032010,0,JM,Tomato ketchup.,"  249,177 ","  141,276 ",affected
,09041100,0,JM,"Pepper of the genus Piper, neither crushed nor ground.","  237,735 ","  45,769 ",affected
,22042100,1,JM,"Wine (other than sparkling wine), in containers holding 2 litres or less.","  232,475 ","  84,398 ",affected
,84314910,7,JM,Other parts of machinery suitable for use solely or principally with machinery of heading 84.29 or 84.30 (SITC 723 excluding 723.48).,"  231,976 ","  17,595 ",affected
,08039011,0,JM,"Bananas, fresh.","  230,667 ","  194,761 ",affected
,71131910,8,JM,"Articles of jewellery and parts thereof, of gold.","  221,560 ",  11 ,affected
,82079000,6,JM,"Other interchangeable tools for hand tools, whether or not power-operated, or for machine-tools.","  220,746 ",  721 ,affected
,82059000,6,JM,Sets of articles of two or more of the foregoing subheadings.,"  210,676 ","  9,831 ",affected
,17029090,0,JM,"Other sugar and sugar syrup blends, including invert sugars, containing in the dry state 50% by weight of fructose.","  206,408 ","  24,471 ",affected
,90189000,8,JM,"Other instruments and appliances used in medical, surgical or veterinary sciences.","  198,057 ",  685 ,affected
,20089990,0,JM,"Other fruit and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, n.e.s.","  197,920 ","  91,393 ",affected
,08045020,0,JM,"Mangoes, fresh or dried.","  193,417 ","  52,917 ",affected
,97011010,8,JM,"Paintings, executed entirely by hand, other than drawings of heading 49.06 (SITC 892.82) and other than hand-painted or hand-decorated manufactured articles.","  179,891 ","  1,015 ",affected
,17049090,0,JM,"Sugar confectionery (including white chocolate and excluding chewing gums (whether or not sugar-coated) and guava cheese), not containing cocoa.","  174,785 ","  18,673 ",affected
,09109910,0,JM,Thyme.,"  170,645 ","  6,333 ",affected
,34011910,5,JM,"Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded pieces or shapes, for laundry and other household uses.","  167,267 ","  107,856 ",affected
,84099990,7,JM,"Parts suitable for use solely or principally with compression-ignition internal combustion piston engines (diesel or semi-diesel engines), other than those for road motor vehicles or for marine craft.","  167,031 ","  2,239 ",affected
,07049090,0,JM,"Kohlrabi, kale and similar edible brassicas, fresh or chilled.","  166,461 ","  72,875 ",affected
,21069091,0,JM,Coconut milk including powder form,"  166,289 ","  38,061 ",affected
,12119090,2,JM,"Plants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not cut, crushed or powdered, other than ginseng roots, coca leaf,","  158,327 ","  26,057 ",affected
,20079930,0,JM,"Guava jams and jellies, obtained by cooking, whether or not containing sugar or other sweetening matter","  151,132 ","  33,935 ",affected
,21031000,0,JM,Soya sauce.,"  146,987 ","  59,930 ",affected
,44152000,6,JM,"Pallets, box pallets and other load boards, of wood; pallet collars of wood.","  137,144 ","  206,840 ",affected
,33021010,5,JM,"Mixtures of two or more of bay, clove, nutmeg, orange, patchouli and pimento oils, for use in the food or drink industries.","  136,865 ","  1,334 ",affected
,32081010,5,JM,"Automotive paints based on polyesters, dispersed or dissolved in a non-aqueous medium.","  129,830 ","  10,670 ",affected
,21032020,0,JM,"Tomato sauces, other than ketchup.","  129,635 ","  28,636 ",affected
,58089000,6,JM,"Ornamental trimmings in the piece, without embroidery, other than knitted or crocheted; tassels, pompons and similar articles.","  129,100 ","  23,476 ",affected
,10089000,0,JM,"Other cereals, n.e.s.","  127,648 ","  10,700 ",affected
,85176900,7,JM,"Other apparatus for transmission or reception of voice, images or other data, not elsewhere specified or included.","  125,380 ",  240 ,affected
,85171210,7,JM,Portable radio-telephones.,"  124,701 ",  119 ,affected
,85014000,7,JM,"Other AC motors, single-phase.","  120,528 ",  622 ,affected
,84439100,7,JM,"Parts and accessories of printing machinery used for printing by means of plates, cylinders and other printing components of heading 84.42 (SITC 726.3).","  108,862 ",  652 ,affected
,20081990,0,JM,"Other, including mixtures (nuts and other seeds, whether or not mixed together, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included).","  107,499 ","  24,383 ",affected
,33012990,5,JM,"Essential oils, other than of citrus fruits, mints, bay, clove, ginger, nutmeg, patchouli or pimento.","  105,276 ","  8,030 ",affected
,22030090,1,JM,Other beer made from malt.,"  97,636 ","  62,505 ",affected
,10049000,0,JM,"Oats, other than seed.","  94,147 ","  27,537 ",affected
